"Town/County","FIPS","Year","Measure Type","Variable","Value"
"East Haven","0900922910","1992","Number","Demolitions",4
"East Haven","0900922910","1993","Number","Demolitions",4
"East Haven","0900922910","1994","Number","Demolitions",4
"East Haven","0900922910","1995","Number","Demolitions",2
"East Haven","0900922910","1996","Number","Demolitions",0
"East Haven","0900922910","1997","Number","Demolitions",8
"East Haven","0900922910","1998","Number","Demolitions",11
"East Haven","0900922910","1999","Number","Demolitions",9
"East Haven","0900922910","2000","Number","Demolitions",1
"East Haven","0900922910","2001","Number","Demolitions",5
"East Haven","0900922910","2002","Number","Demolitions",6
"East Haven","0900922910","2003","Number","Demolitions",17
"East Haven","0900922910","2004","Number","Demolitions",16
"East Haven","0900922910","2005","Number","Demolitions",7
"East Haven","0900922910","2006","Number","Demolitions",6
"East Haven","0900922910","2007","Number","Demolitions",13
"East Haven","0900922910","2008","Number","Demolitions",7
"East Haven","0900922910","2009","Number","Demolitions",0
"East Haven","0900922910","2010","Number","Demolitions",0
"East Haven","0900922910","2011","Number","Demolitions",18
"East Haven","0900922910","2012","Number","Demolitions",16
"East Haven","0900922910","2013","Number","Demolitions",0
"East Haven","0900922910","2014","Number","Demolitions",7
"East Haven","0900922910","2015","Number","Demolitions",11
"East Haven","0900922910","2016","Number","Demolitions",1
"East Lyme","0901123400","1990","Number","Demolitions",0
"East Lyme","0901123400","1991","Number","Demolitions",0
"East Lyme","0901123400","1992","Number","Demolitions",0
"East Lyme","0901123400","1993","Number","Demolitions",0
"East Lyme","0901123400","1994","Number","Demolitions",0
"East Lyme","0901123400","1995","Number","Demolitions",0
"East Lyme","0901123400","1996","Number","Demolitions",0
"East Lyme","0901123400","1997","Number","Demolitions",1
"East Lyme","0901123400","1998","Number","Demolitions",4
"East Lyme","0901123400","1999","Number","Demolitions",7
"East Lyme","0901123400","2000","Number","Demolitions",10
"East Lyme","0901123400","2001","Number","Demolitions",12
"East Lyme","0901123400","2002","Number","Demolitions",7
"East Lyme","0901123400","2003","Number","Demolitions",11
"East Lyme","0901123400","2004","Number","Demolitions",10
"East Lyme","0901123400","2005","Number","Demolitions",11
"East Lyme","0901123400","2006","Number","Demolitions",0
"East Lyme","0901123400","2007","Number","Demolitions",5
"East Lyme","0901123400","2008","Number","Demolitions",7
"East Lyme","0901123400","2009","Number","Demolitions",0
"East Lyme","0901123400","2010","Number","Demolitions",11
"East Lyme","0901123400","2011","Number","Demolitions",0
"East Lyme","0901123400","2012","Number","Demolitions",9
"East Lyme","0901123400","2013","Number","Demolitions",10
"East Lyme","0901123400","2014","Number","Demolitions",14
"East Lyme","0901123400","2015","Number","Demolitions",15
"East Lyme","0901123400","2016","Number","Demolitions",22
"Easton","0900123890","1990","Number","Demolitions",2
"Easton","0900123890","1991","Number","Demolitions",1
"Easton","0900123890","1992","Number","Demolitions",1
"Easton","0900123890","1993","Number","Demolitions",1
"Easton","0900123890","1994","Number","Demolitions",1
"Easton","0900123890","1995","Number","Demolitions",1
"Easton","0900123890","1996","Number","Demolitions",0
"Easton","0900123890","1997","Number","Demolitions",0
"Easton","0900123890","1998","Number","Demolitions",0
"Easton","0900123890","1999","Number","Demolitions",0
"Easton","0900123890","2000","Number","Demolitions",2
"Easton","0900123890","2001","Number","Demolitions",1
"Easton","0900123890","2002","Number","Demolitions",0
"Easton","0900123890","2003","Number","Demolitions",0
"Easton","0900123890","2004","Number","Demolitions",3
"Easton","0900123890","2005","Number","Demolitions",2
"Easton","0900123890","2006","Number","Demolitions",4
"Easton","0900123890","2007","Number","Demolitions",2
"Easton","0900123890","2008","Number","Demolitions",2
"Easton","0900123890","2009","Number","Demolitions",0
"Easton","0900123890","2010","Number","Demolitions",0
"Easton","0900123890","2011","Number","Demolitions",0
"Easton","0900123890","2012","Number","Demolitions",0
"Easton","0900123890","2013","Number","Demolitions",0
"Easton","0900123890","2014","Number","Demolitions",0
"Easton","0900123890","2015","Number","Demolitions",0
"Easton","0900123890","2016","Number","Demolitions",3
"East Windsor","0900324800","1990","Number","Demolitions",2
"East Windsor","0900324800","1991","Number","Demolitions",0
"East Windsor","0900324800","1992","Number","Demolitions",0
"East Windsor","0900324800","1993","Number","Demolitions",1
"East Windsor","0900324800","1994","Number","Demolitions",0
"East Windsor","0900324800","1995","Number","Demolitions",2
"East Windsor","0900324800","1996","Number","Demolitions",0
"East Windsor","0900324800","1997","Number","Demolitions",5
"East Windsor","0900324800","1998","Number","Demolitions",2
"East Windsor","0900324800","1999","Number","Demolitions",2
"East Windsor","0900324800","2000","Number","Demolitions",6
"East Windsor","0900324800","2001","Number","Demolitions",2
"East Windsor","0900324800","2002","Number","Demolitions",8
"East Windsor","0900324800","2003","Number","Demolitions",3
"East Windsor","0900324800","2004","Number","Demolitions",3
"East Windsor","0900324800","2005","Number","Demolitions",2
"East Windsor","0900324800","2006","Number","Demolitions",4
"East Windsor","0900324800","2007","Number","Demolitions",3
"East Windsor","0900324800","2008","Number","Demolitions",5
"East Windsor","0900324800","2009","Number","Demolitions",9
"East Windsor","0900324800","2010","Number","Demolitions",4
"East Windsor","0900324800","2011","Number","Demolitions",5
"East Windsor","0900324800","2012","Number","Demolitions",7
"East Windsor","0900324800","2013","Number","Demolitions",15
"East Windsor","0900324800","2014","Number","Demolitions",7
"East Windsor","0900324800","2015","Number","Demolitions",14
"East Windsor","0900324800","2016","Number","Demolitions",9
"Ellington","0901325360","1990","Number","Demolitions",1
"Ellington","0901325360","1991","Number","Demolitions",2
"Ellington","0901325360","1992","Number","Demolitions",3
"Ellington","0901325360","1993","Number","Demolitions",1
"Ellington","0901325360","1994","Number","Demolitions",5
"Ellington","0901325360","1995","Number","Demolitions",1
"Ellington","0901325360","1996","Number","Demolitions",1
"Ellington","0901325360","1997","Number","Demolitions",1
"Ellington","0901325360","1998","Number","Demolitions",0
"Ellington","0901325360","1999","Number","Demolitions",10
"Ellington","0901325360","2000","Number","Demolitions",1
"Ellington","0901325360","2001","Number","Demolitions",3
"Ellington","0901325360","2002","Number","Demolitions",2
"Ellington","0901325360","2003","Number","Demolitions",3
"Ellington","0901325360","2004","Number","Demolitions",0
"Ellington","0901325360","2005","Number","Demolitions",9
"Ellington","0901325360","2006","Number","Demolitions",0
"Ellington","0901325360","2007","Number","Demolitions",2
"Ellington","0901325360","2008","Number","Demolitions",4
"Ellington","0901325360","2009","Number","Demolitions",0
"Ellington","0901325360","2010","Number","Demolitions",0
"Ellington","0901325360","2011","Number","Demolitions",0
"Ellington","0901325360","2012","Number","Demolitions",0
"Ellington","0901325360","2013","Number","Demolitions",0
"Ellington","0901325360","2014","Number","Demolitions",0
"Ellington","0901325360","2015","Number","Demolitions",3
"Ellington","0901325360","2016","Number","Demolitions",4
"Enfield","0900325990","1990","Number","Demolitions",0
"Enfield","0900325990","1991","Number","Demolitions",0
"Enfield","0900325990","1992","Number","Demolitions",7
"Enfield","0900325990","1993","Number","Demolitions",9
"Enfield","0900325990","1994","Number","Demolitions",3
"Enfield","0900325990","1995","Number","Demolitions",0
"Enfield","0900325990","1996","Number","Demolitions",0
"Enfield","0900325990","1997","Number","Demolitions",0
"Enfield","0900325990","1998","Number","Demolitions",0
"Enfield","0900325990","1999","Number","Demolitions",1
"Enfield","0900325990","2000","Number","Demolitions",11
"Enfield","0900325990","2001","Number","Demolitions",1
"Enfield","0900325990","2002","Number","Demolitions",12
"Enfield","0900325990","2003","Number","Demolitions",2
"Enfield","0900325990","2004","Number","Demolitions",0
"Enfield","0900325990","2005","Number","Demolitions",10
"Enfield","0900325990","2006","Number","Demolitions",1
"Enfield","0900325990","2007","Number","Demolitions",2
"Enfield","0900325990","2008","Number","Demolitions",3
"Enfield","0900325990","2009","Number","Demolitions",4
"Enfield","0900325990","2010","Number","Demolitions",3
"Enfield","0900325990","2011","Number","Demolitions",3
"Enfield","0900325990","2012","Number","Demolitions",8
"Enfield","0900325990","2013","Number","Demolitions",4
"Enfield","0900325990","2014","Number","Demolitions",2
"Enfield","0900325990","2015","Number","Demolitions",4
"Enfield","0900325990","2016","Number","Demolitions",1
"Essex","0900726270","1990","Number","Demolitions",0
"Essex","0900726270","1991","Number","Demolitions",0
"Essex","0900726270","1992","Number","Demolitions",0
"Essex","0900726270","1993","Number","Demolitions",1
"Essex","0900726270","1994","Number","Demolitions",0
"Essex","0900726270","1995","Number","Demolitions",0
"Essex","0900726270","1996","Number","Demolitions",0
"Essex","0900726270","1997","Number","Demolitions",0
"Essex","0900726270","1998","Number","Demolitions",0
"Essex","0900726270","1999","Number","Demolitions",0
"Essex","0900726270","2000","Number","Demolitions",1
"Essex","0900726270","2001","Number","Demolitions",2
"Essex","0900726270","2002","Number","Demolitions",0
"Essex","0900726270","2003","Number","Demolitions",0
"Essex","0900726270","2004","Number","Demolitions",0
"Essex","0900726270","2005","Number","Demolitions",0
"Essex","0900726270","2006","Number","Demolitions",3
"Essex","0900726270","2007","Number","Demolitions",3
"Essex","0900726270","2008","Number","Demolitions",2
"Essex","0900726270","2009","Number","Demolitions",3
"Essex","0900726270","2010","Number","Demolitions",3
"Essex","0900726270","2011","Number","Demolitions",1
"Essex","0900726270","2012","Number","Demolitions",2
"Essex","0900726270","2013","Number","Demolitions",2
"Essex","0900726270","2014","Number","Demolitions",0
"Essex","0900726270","2015","Number","Demolitions",1
"Essex","0900726270","2016","Number","Demolitions",2
"Fairfield","0900126620","1990","Number","Demolitions",10
"Fairfield","0900126620","1991","Number","Demolitions",7
"Fairfield","0900126620","1992","Number","Demolitions",5
"Fairfield","0900126620","1993","Number","Demolitions",11
"Fairfield","0900126620","1994","Number","Demolitions",16
"Fairfield","0900126620","1995","Number","Demolitions",16
"Fairfield","0900126620","1996","Number","Demolitions",2
"Fairfield","0900126620","1997","Number","Demolitions",27
"Fairfield","0900126620","1998","Number","Demolitions",0
"Fairfield","0900126620","1999","Number","Demolitions",12
"Fairfield","0900126620","2000","Number","Demolitions",17
"Fairfield","0900126620","2001","Number","Demolitions",35
"Fairfield","0900126620","2002","Number","Demolitions",34
"Fairfield","0900126620","2003","Number","Demolitions",38
"Fairfield","0900126620","2004","Number","Demolitions",63
"Fairfield","0900126620","2005","Number","Demolitions",78
"Fairfield","0900126620","2006","Number","Demolitions",61
"Fairfield","0900126620","2007","Number","Demolitions",60
"Fairfield","0900126620","2008","Number","Demolitions",31
"Fairfield","0900126620","2009","Number","Demolitions",21
"Fairfield","0900126620","2010","Number","Demolitions",27
"Fairfield","0900126620","2011","Number","Demolitions",27
"Fairfield","0900126620","2012","Number","Demolitions",39
"Fairfield","0900126620","2013","Number","Demolitions",87
"Fairfield","0900126620","2014","Number","Demolitions",79
"Fairfield","0900126620","2015","Number","Demolitions",81
"Fairfield","0900126620","2016","Number","Demolitions",86
"Fairfield County","09001","1990","Number","Demolitions",180
"Fairfield County","09001","1991","Number","Demolitions",459
"Fairfield County","09001","1992","Number","Demolitions",152
"Fairfield County","09001","1993","Number","Demolitions",301
"Fairfield County","09001","1994","Number","Demolitions",633
"Fairfield County","09001","1995","Number","Demolitions",359
"Fairfield County","09001","1996","Number","Demolitions",229
"Fairfield County","09001","1997","Number","Demolitions",449
"Fairfield County","09001","1998","Number","Demolitions",517
"Fairfield County","09001","1999","Number","Demolitions",676
"Fairfield County","09001","2000","Number","Demolitions",602
"Fairfield County","09001","2001","Number","Demolitions",493
"Fairfield County","09001","2002","Number","Demolitions",669
"Fairfield County","09001","2003","Number","Demolitions",478
"Fairfield County","09001","2004","Number","Demolitions",842
"Fairfield County","09001","2005","Number","Demolitions",784
"Fairfield County","09001","2006","Number","Demolitions",856
"Fairfield County","09001","2007","Number","Demolitions",609
"Fairfield County","09001","2008","Number","Demolitions",640
"Fairfield County","09001","2009","Number","Demolitions",384
"Fairfield County","09001","2010","Number","Demolitions",372
"Fairfield County","09001","2011","Number","Demolitions",398
"Fairfield County","09001","2012","Number","Demolitions",386
"Fairfield County","09001","2013","Number","Demolitions",561
"Fairfield County","09001","2014","Number","Demolitions",562
"Fairfield County","09001","2015","Number","Demolitions",602
"Fairfield County","09001","2016","Number","Demolitions",620
"Farmington","0900327600","1990","Number","Demolitions",2
"Farmington","0900327600","1991","Number","Demolitions",4
"Farmington","0900327600","1992","Number","Demolitions",0
"Farmington","0900327600","1993","Number","Demolitions",2
"Farmington","0900327600","1994","Number","Demolitions",0
"Farmington","0900327600","1995","Number","Demolitions",0
"Farmington","0900327600","1996","Number","Demolitions",0
"Farmington","0900327600","1997","Number","Demolitions",6
"Farmington","0900327600","1998","Number","Demolitions",9
"Farmington","0900327600","1999","Number","Demolitions",11
"Farmington","0900327600","2000","Number","Demolitions",10
"Farmington","0900327600","2001","Number","Demolitions",6
"Farmington","0900327600","2002","Number","Demolitions",5
"Farmington","0900327600","2003","Number","Demolitions",0
"Farmington","0900327600","2004","Number","Demolitions",10
"Farmington","0900327600","2005","Number","Demolitions",7
"Farmington","0900327600","2006","Number","Demolitions",4
"Farmington","0900327600","2007","Number","Demolitions",3
"Farmington","0900327600","2008","Number","Demolitions",7
"Farmington","0900327600","2009","Number","Demolitions",3
"Farmington","0900327600","2010","Number","Demolitions",3
"Farmington","0900327600","2011","Number","Demolitions",5
"Farmington","0900327600","2012","Number","Demolitions",3
"Farmington","0900327600","2013","Number","Demolitions",8
"Farmington","0900327600","2014","Number","Demolitions",12
"Farmington","0900327600","2015","Number","Demolitions",17
"Farmington","0900327600","2016","Number","Demolitions",6
"Franklin","0901129910","1990","Number","Demolitions",2
"Franklin","0901129910","1991","Number","Demolitions",0
"Franklin","0901129910","1992","Number","Demolitions",0
"Franklin","0901129910","1993","Number","Demolitions",0
"Franklin","0901129910","1994","Number","Demolitions",0
"Franklin","0901129910","1995","Number","Demolitions",0
"Franklin","0901129910","1996","Number","Demolitions",-9999
"Franklin","0901129910","1997","Number","Demolitions",2
"Franklin","0901129910","1998","Number","Demolitions",1
"Franklin","0901129910","1999","Number","Demolitions",0
"Franklin","0901129910","2000","Number","Demolitions",0
"Franklin","0901129910","2001","Number","Demolitions",0
"Franklin","0901129910","2002","Number","Demolitions",0
"Franklin","0901129910","2003","Number","Demolitions",0
"Franklin","0901129910","2004","Number","Demolitions",0
"Franklin","0901129910","2005","Number","Demolitions",0
"Franklin","0901129910","2006","Number","Demolitions",1
"Franklin","0901129910","2007","Number","Demolitions",0
"Franklin","0901129910","2008","Number","Demolitions",0
"Franklin","0901129910","2009","Number","Demolitions",0
"Franklin","0901129910","2010","Number","Demolitions",0
"Franklin","0901129910","2011","Number","Demolitions",0
"Franklin","0901129910","2012","Number","Demolitions",0
"Franklin","0901129910","2013","Number","Demolitions",0
"Franklin","0901129910","2014","Number","Demolitions",0
"Franklin","0901129910","2015","Number","Demolitions",0
"Franklin","0901129910","2016","Number","Demolitions",0
"Glastonbury","0900331240","1990","Number","Demolitions",0
"Glastonbury","0900331240","1991","Number","Demolitions",4
"Glastonbury","0900331240","1992","Number","Demolitions",2
"Glastonbury","0900331240","1993","Number","Demolitions",1
"Glastonbury","0900331240","1994","Number","Demolitions",3
"Glastonbury","0900331240","1995","Number","Demolitions",0
"Glastonbury","0900331240","1996","Number","Demolitions",2
"Glastonbury","0900331240","1997","Number","Demolitions",5
"Glastonbury","0900331240","1998","Number","Demolitions",1
"Glastonbury","0900331240","1999","Number","Demolitions",10
"Glastonbury","0900331240","2000","Number","Demolitions",6
"Glastonbury","0900331240","2001","Number","Demolitions",2
"Glastonbury","0900331240","2002","Number","Demolitions",6
"Glastonbury","0900331240","2003","Number","Demolitions",7
"Glastonbury","0900331240","2004","Number","Demolitions",8
"Glastonbury","0900331240","2005","Number","Demolitions",2
"Glastonbury","0900331240","2006","Number","Demolitions",12
"Glastonbury","0900331240","2007","Number","Demolitions",12
"Glastonbury","0900331240","2008","Number","Demolitions",3
"Glastonbury","0900331240","2009","Number","Demolitions",5
"Glastonbury","0900331240","2010","Number","Demolitions",7
"Glastonbury","0900331240","2011","Number","Demolitions",0
"Glastonbury","0900331240","2012","Number","Demolitions",0
"Glastonbury","0900331240","2013","Number","Demolitions",8
"Glastonbury","0900331240","2014","Number","Demolitions",6
"Glastonbury","0900331240","2015","Number","Demolitions",9
"Glastonbury","0900331240","2016","Number","Demolitions",4
"Goshen","0900532290","1990","Number","Demolitions",0
"Goshen","0900532290","1991","Number","Demolitions",0
"Goshen","0900532290","1992","Number","Demolitions",0
"Goshen","0900532290","1993","Number","Demolitions",0
"Goshen","0900532290","1994","Number","Demolitions",2
"Goshen","0900532290","1995","Number","Demolitions",0
"Goshen","0900532290","1996","Number","Demolitions",0
"Goshen","0900532290","1997","Number","Demolitions",1
"Goshen","0900532290","1998","Number","Demolitions",0
"Goshen","0900532290","1999","Number","Demolitions",0
"Goshen","0900532290","2000","Number","Demolitions",1
"Goshen","0900532290","2001","Number","Demolitions",0
"Goshen","0900532290","2002","Number","Demolitions",0
"Goshen","0900532290","2003","Number","Demolitions",0
"Goshen","0900532290","2004","Number","Demolitions",0
"Goshen","0900532290","2005","Number","Demolitions",0
"Goshen","0900532290","2006","Number","Demolitions",3
"Goshen","0900532290","2007","Number","Demolitions",0
"Goshen","0900532290","2008","Number","Demolitions",0
"Goshen","0900532290","2009","Number","Demolitions",2
"Goshen","0900532290","2010","Number","Demolitions",1
"Goshen","0900532290","2011","Number","Demolitions",0
"Goshen","0900532290","2012","Number","Demolitions",1
"Goshen","0900532290","2013","Number","Demolitions",7
"Goshen","0900532290","2014","Number","Demolitions",1
"Goshen","0900532290","2015","Number","Demolitions",1
"Goshen","0900532290","2016","Number","Demolitions",0
"Granby","0900332640","1990","Number","Demolitions",5
"Granby","0900332640","1991","Number","Demolitions",0
"Granby","0900332640","1992","Number","Demolitions",1
"Granby","0900332640","1993","Number","Demolitions",2
"Granby","0900332640","1994","Number","Demolitions",1
"Granby","0900332640","1995","Number","Demolitions",1
"Granby","0900332640","1996","Number","Demolitions",0
"Granby","0900332640","1997","Number","Demolitions",2
"Granby","0900332640","1998","Number","Demolitions",6
"Granby","0900332640","1999","Number","Demolitions",0
"Granby","0900332640","2000","Number","Demolitions",7
"Granby","0900332640","2001","Number","Demolitions",5
"Granby","0900332640","2002","Number","Demolitions",0
"Granby","0900332640","2003","Number","Demolitions",0
"Granby","0900332640","2004","Number","Demolitions",0
"Granby","0900332640","2005","Number","Demolitions",0
"Granby","0900332640","2006","Number","Demolitions",0
"Granby","0900332640","2007","Number","Demolitions",2
"Granby","0900332640","2008","Number","Demolitions",1
"Granby","0900332640","2009","Number","Demolitions",2
"Granby","0900332640","2010","Number","Demolitions",0
"Granby","0900332640","2011","Number","Demolitions",1
"Granby","0900332640","2012","Number","Demolitions",1
"Granby","0900332640","2013","Number","Demolitions",1
"Granby","0900332640","2014","Number","Demolitions",2
"Granby","0900332640","2015","Number","Demolitions",0
"Granby","0900332640","2016","Number","Demolitions",1
"Greenwich","0900133620","1990","Number","Demolitions",10
"Greenwich","0900133620","1991","Number","Demolitions",9
"Greenwich","0900133620","1992","Number","Demolitions",17
"Greenwich","0900133620","1993","Number","Demolitions",12
"Greenwich","0900133620","1994","Number","Demolitions",15
"Greenwich","0900133620","1995","Number","Demolitions",12
"Greenwich","0900133620","1996","Number","Demolitions",5
"Greenwich","0900133620","1997","Number","Demolitions",37
"Greenwich","0900133620","1998","Number","Demolitions",56
"Greenwich","0900133620","1999","Number","Demolitions",57
"Greenwich","0900133620","2000","Number","Demolitions",79
"Greenwich","0900133620","2001","Number","Demolitions",78
"Greenwich","0900133620","2002","Number","Demolitions",0
"Greenwich","0900133620","2003","Number","Demolitions",108
"Greenwich","0900133620","2004","Number","Demolitions",160
"Greenwich","0900133620","2005","Number","Demolitions",183
"Greenwich","0900133620","2006","Number","Demolitions",177
"Greenwich","0900133620","2007","Number","Demolitions",177
"Greenwich","0900133620","2008","Number","Demolitions",101
"Greenwich","0900133620","2009","Number","Demolitions",56
"Greenwich","0900133620","2010","Number","Demolitions",51
"Greenwich","0900133620","2011","Number","Demolitions",66
"Greenwich","0900133620","2012","Number","Demolitions",66
"Greenwich","0900133620","2013","Number","Demolitions",106
"Greenwich","0900133620","2014","Number","Demolitions",118
"Greenwich","0900133620","2015","Number","Demolitions",96
"Greenwich","0900133620","2016","Number","Demolitions",107
"Griswold","0901133900","1990","Number","Demolitions",9
"Griswold","0901133900","1991","Number","Demolitions",1
"Griswold","0901133900","1992","Number","Demolitions",6
"Griswold","0901133900","1993","Number","Demolitions",6
"Griswold","0901133900","1994","Number","Demolitions",2
"Griswold","0901133900","1995","Number","Demolitions",1
"Griswold","0901133900","1996","Number","Demolitions",1
"Griswold","0901133900","1997","Number","Demolitions",9
"Griswold","0901133900","1998","Number","Demolitions",1
"Griswold","0901133900","1999","Number","Demolitions",7
"Griswold","0901133900","2000","Number","Demolitions",4
"Griswold","0901133900","2001","Number","Demolitions",13
"Griswold","0901133900","2002","Number","Demolitions",6
"Griswold","0901133900","2003","Number","Demolitions",3
"Griswold","0901133900","2004","Number","Demolitions",2
"Griswold","0901133900","2005","Number","Demolitions",7
"Griswold","0901133900","2006","Number","Demolitions",3
"Griswold","0901133900","2007","Number","Demolitions",5
"Griswold","0901133900","2008","Number","Demolitions",3
"Griswold","0901133900","2009","Number","Demolitions",4
"Griswold","0901133900","2010","Number","Demolitions",0
"Griswold","0901133900","2011","Number","Demolitions",9
"Griswold","0901133900","2012","Number","Demolitions",1
"Griswold","0901133900","2013","Number","Demolitions",5
"Griswold","0901133900","2014","Number","Demolitions",6
"Griswold","0901133900","2015","Number","Demolitions",1
"Griswold","0901133900","2016","Number","Demolitions",5
"Groton","0901134250","1990","Number","Demolitions",2
"Groton","0901134250","1991","Number","Demolitions",11
"Groton","0901134250","1992","Number","Demolitions",22
"Groton","0901134250","1993","Number","Demolitions",7
"Groton","0901134250","1994","Number","Demolitions",7
"Groton","0901134250","1995","Number","Demolitions",6
"Groton","0901134250","1996","Number","Demolitions",2
"Groton","0901134250","1997","Number","Demolitions",20
"Groton","0901134250","1998","Number","Demolitions",3
"Groton","0901134250","1999","Number","Demolitions",17
"Groton","0901134250","2000","Number","Demolitions",2
"Groton","0901134250","2001","Number","Demolitions",3
"Groton","0901134250","2002","Number","Demolitions",4
"Groton","0901134250","2003","Number","Demolitions",7
"Groton","0901134250","2004","Number","Demolitions",15
"Groton","0901134250","2005","Number","Demolitions",9
"Groton","0901134250","2006","Number","Demolitions",16
"Groton","0901134250","2007","Number","Demolitions",7
"Groton","0901134250","2008","Number","Demolitions",8
"Groton","0901134250","2009","Number","Demolitions",3
"Groton","0901134250","2010","Number","Demolitions",23
"Groton","0901134250","2011","Number","Demolitions",6
"Groton","0901134250","2012","Number","Demolitions",5
"Groton","0901134250","2013","Number","Demolitions",4
"Groton","0901134250","2014","Number","Demolitions",7
"Groton","0901134250","2015","Number","Demolitions",5
"Groton","0901134250","2016","Number","Demolitions",4
"Guilford","0900934950","1990","Number","Demolitions",3
"Guilford","0900934950","1991","Number","Demolitions",3
"Guilford","0900934950","1992","Number","Demolitions",2
"Guilford","0900934950","1993","Number","Demolitions",6
"Guilford","0900934950","1994","Number","Demolitions",3
"Guilford","0900934950","1995","Number","Demolitions",2
"Guilford","0900934950","1996","Number","Demolitions",1
"Guilford","0900934950","1997","Number","Demolitions",2
"Guilford","0900934950","1998","Number","Demolitions",10
"Guilford","0900934950","1999","Number","Demolitions",9
"Guilford","0900934950","2000","Number","Demolitions",8
"Guilford","0900934950","2001","Number","Demolitions",15
"Guilford","0900934950","2002","Number","Demolitions",22
"Guilford","0900934950","2003","Number","Demolitions",10
"Guilford","0900934950","2004","Number","Demolitions",11
"Guilford","0900934950","2005","Number","Demolitions",16
"Guilford","0900934950","2006","Number","Demolitions",13
"Guilford","0900934950","2007","Number","Demolitions",12
"Guilford","0900934950","2008","Number","Demolitions",14
"Guilford","0900934950","2009","Number","Demolitions",6
"Guilford","0900934950","2010","Number","Demolitions",8
"Guilford","0900934950","2011","Number","Demolitions",6
"Guilford","0900934950","2012","Number","Demolitions",11
"Guilford","0900934950","2013","Number","Demolitions",7
"Guilford","0900934950","2014","Number","Demolitions",6
"Guilford","0900934950","2015","Number","Demolitions",0
"Guilford","0900934950","2016","Number","Demolitions",0
"Haddam","0900735230","1990","Number","Demolitions",3
"Haddam","0900735230","1991","Number","Demolitions",2
"Haddam","0900735230","1992","Number","Demolitions",5
"Haddam","0900735230","1993","Number","Demolitions",0
"Haddam","0900735230","1994","Number","Demolitions",2
"Haddam","0900735230","1995","Number","Demolitions",2
"Haddam","0900735230","1996","Number","Demolitions",0
"Haddam","0900735230","1997","Number","Demolitions",1
"Haddam","0900735230","1998","Number","Demolitions",2
"Haddam","0900735230","1999","Number","Demolitions",1
"Haddam","0900735230","2000","Number","Demolitions",0
"Haddam","0900735230","2001","Number","Demolitions",0
"Haddam","0900735230","2002","Number","Demolitions",0
"Haddam","0900735230","2003","Number","Demolitions",0
"Haddam","0900735230","2004","Number","Demolitions",3
"Haddam","0900735230","2005","Number","Demolitions",4
"Haddam","0900735230","2006","Number","Demolitions",3
"Haddam","0900735230","2007","Number","Demolitions",2
"Haddam","0900735230","2008","Number","Demolitions",0
"Haddam","0900735230","2009","Number","Demolitions",4
"Haddam","0900735230","2010","Number","Demolitions",16
"Haddam","0900735230","2011","Number","Demolitions",4
"Haddam","0900735230","2012","Number","Demolitions",0
"Haddam","0900735230","2013","Number","Demolitions",0
"Haddam","0900735230","2014","Number","Demolitions",1
"Haddam","0900735230","2015","Number","Demolitions",2
"Haddam","0900735230","2016","Number","Demolitions",1
"Hamden","0900935650","1990","Number","Demolitions",4
"Hamden","0900935650","1991","Number","Demolitions",7
"Hamden","0900935650","1992","Number","Demolitions",11
"Hamden","0900935650","1993","Number","Demolitions",5
"Hamden","0900935650","1994","Number","Demolitions",6
"Hamden","0900935650","1995","Number","Demolitions",3
"Hamden","0900935650","1996","Number","Demolitions",-9999
"Hamden","0900935650","1997","Number","Demolitions",8
"Hamden","0900935650","1998","Number","Demolitions",3
"Hamden","0900935650","1999","Number","Demolitions",13
"Hamden","0900935650","2000","Number","Demolitions",5
"Hamden","0900935650","2001","Number","Demolitions",3
"Hamden","0900935650","2002","Number","Demolitions",4
"Hamden","0900935650","2003","Number","Demolitions",4
"Hamden","0900935650","2004","Number","Demolitions",4
"Hamden","0900935650","2005","Number","Demolitions",0
"Hamden","0900935650","2006","Number","Demolitions",8
"Hamden","0900935650","2007","Number","Demolitions",2
"Hamden","0900935650","2008","Number","Demolitions",5
"Hamden","0900935650","2009","Number","Demolitions",1
"Hamden","0900935650","2010","Number","Demolitions",2
"Hamden","0900935650","2011","Number","Demolitions",2
"Hamden","0900935650","2012","Number","Demolitions",15
"Hamden","0900935650","2013","Number","Demolitions",10
"Hamden","0900935650","2014","Number","Demolitions",1
"Hamden","0900935650","2015","Number","Demolitions",1
"Hamden","0900935650","2016","Number","Demolitions",14
"Hampton","0901536000","1990","Number","Demolitions",0
"Hampton","0901536000","1991","Number","Demolitions",0
"Hampton","0901536000","1992","Number","Demolitions",0
"Hampton","0901536000","1993","Number","Demolitions",0
"Hampton","0901536000","1994","Number","Demolitions",0
"Hampton","0901536000","1995","Number","Demolitions",0
"Hampton","0901536000","1996","Number","Demolitions",0
"Hampton","0901536000","1997","Number","Demolitions",0
"Hampton","0901536000","1998","Number","Demolitions",0
"Hampton","0901536000","1999","Number","Demolitions",0
"Hampton","0901536000","2000","Number","Demolitions",0
"Hampton","0901536000","2001","Number","Demolitions",0
"Hampton","0901536000","2002","Number","Demolitions",0
"Hampton","0901536000","2003","Number","Demolitions",0
"Hampton","0901536000","2004","Number","Demolitions",0
"Hampton","0901536000","2005","Number","Demolitions",0
"Hampton","0901536000","2006","Number","Demolitions",0
"Hampton","0901536000","2007","Number","Demolitions",0
